video_id,title,description,upload_date,view_count,like_count,comment_count
AIa83XerPIE,Expectation vs Reality,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/aexcarnage​​​​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-03T12:00:03Z,83418,4302,163
jkFWjnsMeBM,Reload? We don’t do that here 🤝,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-10-27T13:47:25Z,58074,4268,70
bGjWS-O_dGQ,TAP x TAP 💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts  #codm ​​​​ #codmobile ​​​​ #callofdutymobile  #shorts  #callofduty  #memes  #meme",2023-12-03T13:34:29Z,118646,9969,150
SdLObLtgeek,AIMBOT to BOTAIM 💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-09-04T12:00:09Z,77696,5414,79
_-mthmiK1a8,MacroMag got me Fastest ICR-1 ACE,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-16T12:00:21Z,61930,3719,38
vDUL0K4LoBk,"Another day, another ace.","Check out the latest products by AMD : https://bit.ly/39FWKo6​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​

Team Insidious: https://instagram.com/insidious_org​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​ #CODMobile​ #CallOfDutyMobile",2021-04-14T12:17:37Z,186344,7406,383
NAZrvN94heY,"Another day, another ACE","Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-09-14T12:00:55Z,43239,2821,50
XvjT4Ki-Tss,KN-44 is really underrated!,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #kn44 #shorts",2023-06-06T12:55:34Z,117334,6197,160
-Alw0sXkfag,"You’re the last one, complete the mission!","Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-09-05T12:00:14Z,60991,4406,50
uepaMherSbA,Trolling with the MK2☢️,"Registration Link for CODASHOP GLOBAL SERIES : https://forms.gle/52JcWq6hQDbnoj3u5

CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

#ad #codashop

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-17T12:29:30Z,10121,1082,86
iXYJundqGvI,"Another day, another clutch","Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #callofdutymobile #gamer #gameplay #codm #codmobile #mobilegaming #callofduty #gaming #gamingcommunity #gamers #leaderboard #grind #ranked #callofduty #codmmemes #codclips #fpsgames #callofdutyindia #memes #codmindonesia #clips #newgame #gameplay #meme #gamingchair",2021-06-11T12:00:06Z,55440,4002,305
LMdVpCtk7as,"I confess, I love the SPR 😭","Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out! ——————————————————————————— IGN - Carnage.YT Device - iPad Pro 2021 ——————————————————————————— Email ID : aexcarnage@gmail.com INSTAGRAM: https://instagram.com/skp_carnage DISCORD: https://discord.gg/PqvTcVthw Aesthetic X: https://discord.gg/SDDTYFK​​​​​​ ——————————————————————————— Subscribe and join for more thrilling gameplay, perks and amusing stories on the go! #shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty #memes #meme",2023-11-26T12:34:00Z,322635,19993,191
jM0GKldVbPk,AFK challenge in COD Mobile ft. @Youtube_ABU88,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-09T12:33:14Z,29910,2684,123
aQgECzKkkGw,Gone in 10 seconds 🥵💀,#callofdutymobile #codm #codmobile #callofduty #shorts #short #ace #clutch,2024-02-16T12:30:58Z,59169,4227,83
wD2d1i9fhlk,Satisfying SPR Ace,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-09-27T11:30:39Z,54277,3490,59
feaxrEVXEfg,C4.exe,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-16T11:30:13Z,46338,2360,84
Wy77KVx4B28,The New GRD-11 Amax attachment ain't it,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-04T09:04:44Z,40689,1685,85
-NIcVDuy8V0,999 IQ Clutch 🧠,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-06-05T12:19:15Z,262343,22826,187
9VbiRAHKyiM,Making @Jokesta think i Hack,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCtuhZ4uWNnvM7BjX2RUeGuA/join
​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-08-18T12:18:07Z,51539,4397,219
xc4qr0Fy3V4,3 Secret Wallbang spots in ‘Hack’ney Yard,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/aexcarnage​​​​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-06T12:36:15Z,37766,2485,144
aIEfqZTj744,Emotional Damage 😂🤣,#callofdutymobile #codm #codmobile #shorts #short #meme #memes #funny #callofduty,2024-02-13T12:31:37Z,83629,10834,110
1lHEgnlGYwY,"Another day, another choke","Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-06-04T11:35:16Z,104660,5653,308
Wit-TgxYDaE,"Another day, another meme","Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-18T12:18:54Z,103820,4926,240
jGsqEe79w8A,That last kill though 👀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-10-28T12:55:39Z,37770,2576,62
itA8mzu5-80,Well done! Would you like to join our clan?,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-15T11:52:00Z,180433,8200,439
Wjk3Ni4NKFg,I Spent 24 hours Ninja Defusing in COD MOBILE,"IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-12-02T12:24:45Z,20336,773,49
-Alw0sXkfag,"You’re the last one, complete the mission!","Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-09-05T12:00:14Z,60991,4406,50
uepaMherSbA,Trolling with the MK2☢️,"Registration Link for CODASHOP GLOBAL SERIES : https://forms.gle/52JcWq6hQDbnoj3u5

CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

#ad #codashop

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-17T12:29:30Z,10121,1082,86
iXYJundqGvI,"Another day, another clutch","Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #callofdutymobile #gamer #gameplay #codm #codmobile #mobilegaming #callofduty #gaming #gamingcommunity #gamers #leaderboard #grind #ranked #callofduty #codmmemes #codclips #fpsgames #callofdutyindia #memes #codmindonesia #clips #newgame #gameplay #meme #gamingchair",2021-06-11T12:00:06Z,55440,4002,305
LMdVpCtk7as,"I confess, I love the SPR 😭","Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out! ——————————————————————————— IGN - Carnage.YT Device - iPad Pro 2021 ——————————————————————————— Email ID : aexcarnage@gmail.com INSTAGRAM: https://instagram.com/skp_carnage DISCORD: https://discord.gg/PqvTcVthw Aesthetic X: https://discord.gg/SDDTYFK​​​​​​ ——————————————————————————— Subscribe and join for more thrilling gameplay, perks and amusing stories on the go! #shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty #memes #meme",2023-11-26T12:34:00Z,322636,19993,191
jM0GKldVbPk,AFK challenge in COD Mobile ft. @Youtube_ABU88,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-09T12:33:14Z,29910,2684,123
vkZwH5K8rBQ,Hvk-30 without large caliber | 17 kills SnD,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-03-08T12:36:00Z,6311,359,34
zBDzgHIstBY,"One Shot, One Kill!","#1 Global Leaderboards Player for Call of Duty Mobile (Season 10)
Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT

=============================




#CODM #CODMobile #CallOfDutyMobile",2020-11-21T12:49:10Z,6346,586,104
aQgECzKkkGw,Gone in 10 seconds 🥵💀,#callofdutymobile #codm #codmobile #callofduty #shorts #short #ace #clutch,2024-02-16T12:30:58Z,59169,4227,83
-V9MkeG1fPU,Used the Type 19 Sniper Ammo for the first time in SnD,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #meme #memes",2024-03-06T12:46:14Z,7546,395,41
wD2d1i9fhlk,Satisfying SPR Ace,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-09-27T11:30:39Z,54277,3490,59
feaxrEVXEfg,C4.exe,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-16T11:30:13Z,46338,2360,84
Wy77KVx4B28,The New GRD-11 Amax attachment ain't it,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-04T09:04:44Z,40689,1685,85
-NIcVDuy8V0,999 IQ Clutch 🧠,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-06-05T12:19:15Z,262343,22826,187
9VbiRAHKyiM,Making @Jokesta think i Hack,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCtuhZ4uWNnvM7BjX2RUeGuA/join
​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-08-18T12:18:07Z,51539,4397,219
xc4qr0Fy3V4,3 Secret Wallbang spots in ‘Hack’ney Yard,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/aexcarnage​​​​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-06T12:36:15Z,37766,2485,144
aIEfqZTj744,Emotional Damage 😂🤣,#callofdutymobile #codm #codmobile #shorts #short #meme #memes #funny #callofduty,2024-02-13T12:31:37Z,83629,10834,110
1lHEgnlGYwY,"Another day, another choke","Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-06-04T11:35:16Z,104660,5653,308
Wit-TgxYDaE,"Another day, another meme","Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-18T12:18:54Z,103820,4926,240
VyfPpPT-j08,#1 Leaderboards Top 10 TIPS to help you improve in the game,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-03-29T12:07:51Z,36533,1919,200
