video_id,title,description,upload_date,duration,definition,video_status,view_count,like_count,comment_count
kpEEPMRs6OU,INTENSE 1v5 Clutch 🔥😮‍💨,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty #memes #meme",2023-11-30T13:15:25Z,PT32S,hd,public,215898,13736,144
kqTcORK4QU0,SKS Handcam Ace 🌚🙌,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty #handcam #handcamgameplay",2024-01-09T12:31:19Z,PT46S,hd,public,106363,7163,111
gsOEJm-hleM,Free Kills ftw 💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #codm #codmobile #callofdutymobile #callofduty #short",2024-01-08T12:15:57Z,PT18S,hd,public,99826,7735,183
i50i_5W72GQ,Most TOXIC 1v5 Clutch 😶‍🌫️,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-10-13T13:03:42Z,PT50S,hd,public,72440,4749,66
QX7UPbn3EpY,Scrim Highlights | TeamIND vs EnD esports,"Check out the latest products by AMD : https://bit.ly/39FWKo6

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage​​

DISCORD: https://discord.gg/cVYDhjQHSy​​

Team Insidious: https://instagram.com/insidious_org​​

Aesthetic X: https://discord.gg/SDDTYFK​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM #CODMobile #CallOfDutyMobile",2021-04-08T11:27:39Z,PT3M39S,hd,public,117077,5173,382
DNPKYgxTUOk,Big brains,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-06-07T12:02:00Z,PT1M45S,hd,public,147015,7433,321
v5Rj7FojqHw,What if RUS Dustkicker had a default skin iron sight?,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-17T08:08:16Z,PT52S,hd,public,29784,1931,229
4EPhzZGFQQM,Special treatment with the DLQ 🐀😂,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts #dlq33 #sniper #clutch",2024-01-26T13:34:48Z,PT32S,hd,public,59486,4176,47
7O4K4yuwFV0,How to use DEAD SILENCE like a PRO in SnD,"Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT



#DeadSilenceIsBack #Shorts #CallOfDutyMobile",2021-03-11T07:14:45Z,PT40S,hd,public,19627,945,117
x6f0OXJ5LFg,Fastest Shock RC in S&D (2.06 sec),"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​
@BobbyReacts 
IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://www.instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-11T12:03:16Z,PT51S,hd,public,285270,13162,388
vVqLMCUX5j0,1v4 UL CLUTCH 🤫💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #codm #codmobile #callofdutymobile #callofduty #short",2024-01-03T13:01:18Z,PT26S,hd,public,62349,4960,64
LIy1UWh3LU8,The Only SMG META you need this season,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #callofduty",2023-11-19T12:30:23Z,PT2M51S,hd,public,9307,482,56
WeXQbtWeJ4g,Mythic QQ9 HANDCAM gameplay,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-01T06:45:06Z,PT3M7S,hd,public,66050,2462,117
lMBDMzGPvpI,NEW BP Kilo has P2W ironsight!,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-10-07T12:58:24Z,PT29S,hd,public,236913,14142,175
ZBzmoTUOMtQ,Hipfire Chicom only ( No Attachments ),"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - CarnageOnYT
Device - iPhone 13 Pro Max

———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-05-02T12:30:07Z,PT2M35S,hd,public,5644,557,50
HnwJt9qquzA,#1 Leaderboard Player HANDCAM gameplay • 21 kills SnD (INSANE CLUTCHES),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-02-21T08:13:25Z,PT8M14S,hd,public,718154,12872,715
u-6FN0-R3yk,𝐇𝐞'𝐬 𝐜𝐚𝐫𝐫𝐲𝐢𝐧𝐠 𝐭𝐡𝐞 𝐰𝐡𝐨𝐥𝐞 𝐭𝐞𝐚𝐦 𝐬𝐡𝐚𝐦𝐞 | 24 Kill SnD with the Legendary PPSH - Combustion,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro 2021
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-09-23T12:29:30Z,PT6M28S,hd,public,8455,453,30
EoVLgbr97eE,Instant transmission in COD mobile be like...,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-12T13:27:59Z,PT1M1S,hd,public,59608,3867,197
gDoXVpPQjG4,A simple 1v5 clutch,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-09-15T12:04:28Z,PT45S,hd,public,44307,3543,70
-BiAWM9XDDw,H2O,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-07-04T13:14:42Z,PT1M2S,hd,public,36653,3121,287
ltoVJsygKBM,Went against #1 Leaderboard player and this happened,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-07-22T11:55:03Z,PT1M30S,hd,public,63194,4569,560
dV3eoWBLZro,Yoink,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-21T12:00:14Z,PT31S,hd,public,71104,5414,48
iSOaa8QG8wU,Pain,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #gamer #gameplay #codm #codmobile #mobilegaming #callofduty #gaming #gamingcommunity #gamers #leaderboard #grind #ranked #callofduty #codmmemes #codclips #fpsgames #callofdutyindia #memes #codmindonesia #clips #newgame #gameplay #meme #gamingchair",2021-06-13T12:18:24Z,PT1M19S,hd,public,70070,5420,405
T-WwHoqU9QA,Ultra Pro AMAX,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-06-30T11:56:16Z,PT2M14S,hd,public,51432,3759,297
9k0oBeJJkZ0,LAPA is BROKEN!,"IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-11-10T06:34:42Z,PT2M50S,hd,public,10657,504,56
kpEEPMRs6OU,INTENSE 1v5 Clutch 🔥😮‍💨,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty #memes #meme",2023-11-30T13:15:25Z,PT32S,hd,public,215898,13736,144
1XiW5qmXuLE,NEW Legendary DLQ - Dark Void is simply amazing,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-03-01T12:41:11Z,PT2M23S,hd,public,8172,386,44
a-mqZUVFTFc,Quick 1v4 Clutch 🥵,#callofdutymobile #codm #codmobile #callofduty #clutch #shorts #short,2024-03-04T13:44:10Z,PT20S,hd,public,45356,3498,93
kqTcORK4QU0,SKS Handcam Ace 🌚🙌,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty #handcam #handcamgameplay",2024-01-09T12:31:19Z,PT46S,hd,public,106363,7163,111
U6FTc1RLjJo,Diamond Grau 5.56 ACE,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-07-18T11:58:23Z,PT33S,hd,public,321853,19053,191
9WgeicVN8Us,Diamond on New Legendary Dlq is just 🔥😮‍💨,#callofdutymobile #codm #codmobile #callofduty #clutch #ace #shorts #short,2024-03-02T12:44:41Z,PT22S,hd,public,56228,4276,56
dUjADpCZDHw,No wonder this guns banned from using in Competitive 💀❤️,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #codm #codmobile #callofdutymobile #callofduty #short",2023-12-30T13:23:19Z,PT20S,hd,public,844329,49299,831
1A6WNE_fNxA,BEST 1v4 SKS CLUTCH 🔥👀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #codm #codmobile #callofdutymobile #callofduty #short",2024-01-07T12:53:19Z,PT14S,hd,public,79529,6532,85
i50i_5W72GQ,Most TOXIC 1v5 Clutch 😶‍🌫️,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-10-13T13:03:42Z,PT50S,hd,public,72440,4749,66
4qLBHI5yQg8,#1 AR Ace Clutch 💀😮‍💨,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #codm #codmobile #callofdutymobile #callofduty #short",2024-01-04T12:52:31Z,PT46S,hd,public,43574,3765,48
QX7UPbn3EpY,Scrim Highlights | TeamIND vs EnD esports,"Check out the latest products by AMD : https://bit.ly/39FWKo6

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage​​

DISCORD: https://discord.gg/cVYDhjQHSy​​

Team Insidious: https://instagram.com/insidious_org​​

Aesthetic X: https://discord.gg/SDDTYFK​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM #CODMobile #CallOfDutyMobile",2021-04-08T11:27:39Z,PT3M39S,hd,public,117077,5173,382
gsOEJm-hleM,Free Kills ftw 💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #codm #codmobile #callofdutymobile #callofduty #short",2024-01-08T12:15:57Z,PT18S,hd,public,99826,7735,183
DNPKYgxTUOk,Big brains,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-06-07T12:02:00Z,PT1M45S,hd,public,147015,7433,321
v5Rj7FojqHw,What if RUS Dustkicker had a default skin iron sight?,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-17T08:08:16Z,PT52S,hd,public,29784,1931,229
4EPhzZGFQQM,Special treatment with the DLQ 🐀😂,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts #dlq33 #sniper #clutch",2024-01-26T13:34:48Z,PT32S,hd,public,59486,4176,47
7O4K4yuwFV0,How to use DEAD SILENCE like a PRO in SnD,"Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT



#DeadSilenceIsBack #Shorts #CallOfDutyMobile",2021-03-11T07:14:45Z,PT40S,hd,public,19627,945,117
x6f0OXJ5LFg,Fastest Shock RC in S&D (2.06 sec),"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​
@BobbyReacts 
IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://www.instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-11T12:03:16Z,PT51S,hd,public,285272,13162,388
LIy1UWh3LU8,The Only SMG META you need this season,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #callofduty",2023-11-19T12:30:23Z,PT2M51S,hd,public,9307,482,56
vVqLMCUX5j0,1v4 UL CLUTCH 🤫💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #codm #codmobile #callofdutymobile #callofduty #short",2024-01-03T13:01:18Z,PT26S,hd,public,62349,4960,64
